,wikidataID,attractionName
22518,http://www.wikidata.org/entity/Q30134909,Villa Rizzoli museo greco romano
22519,http://www.wikidata.org/entity/Q30148192,museo didattico San Carlo
22520,http://www.wikidata.org/entity/Q30219235,Q30219235
22521,http://www.wikidata.org/entity/Q30152087,Kreuzstadl Rechnitz
22522,http://www.wikidata.org/entity/Q30302865,Igreja e Hospital da Santa Casa da Misericórdia de Elvas
22523,http://www.wikidata.org/entity/Q30140416,Q30140416
22524,http://www.wikidata.org/entity/Q30163006,Museum De Historische Drukkerij
22525,http://www.wikidata.org/entity/Q30105597,Musée Marceau Constantin
22526,http://www.wikidata.org/entity/Q30105607,Musée de Saint-Chamas
22527,http://www.wikidata.org/entity/Q30140515,Espace EDF Bazacle
22528,http://www.wikidata.org/entity/Q30218775,Musée Bernard d'Agesci
22529,http://www.wikidata.org/entity/Q30250588,Musée de la Tour des Echevins
22530,http://www.wikidata.org/entity/Q30250714,Musée Barrois
22531,http://www.wikidata.org/entity/Q30250800,Musée national de la voiture et du tourisme
22532,http://www.wikidata.org/entity/Q30252546,Musée Estève
22533,http://www.wikidata.org/entity/Q30252555,Musée des Salines
22534,http://www.wikidata.org/entity/Q30260753,musée catalan des arts et traditions populaires
22535,http://www.wikidata.org/entity/Q30263336,maison du blé et du pain
22536,http://www.wikidata.org/entity/Q30264109,musée du terroir et de la volaille
22537,http://www.wikidata.org/entity/Q30274030,Musée du vin de Bourgogne
22538,http://www.wikidata.org/entity/Q30279373,maison-musée de James Norman Hall
22539,http://www.wikidata.org/entity/Q30282263,musée Paul Charnoz
22540,http://www.wikidata.org/entity/Q30284838,musée naval de la citadelle
22541,http://www.wikidata.org/entity/Q30290522,musée L'Herminier
22542,http://www.wikidata.org/entity/Q30291128,musée de l'abbaye de Cerisy-la-Forêt
22543,http://www.wikidata.org/entity/Q30293038,musée du château de Noirmoutier
22544,http://www.wikidata.org/entity/Q30302597,Musée Marcel Proust
22545,http://www.wikidata.org/entity/Q30302827,Musée Beurnier-Rossel
22546,http://www.wikidata.org/entity/Q30302854,musée des Charmettes
22547,http://www.wikidata.org/entity/Q30302986,Musée de la bande dessinée
22548,http://www.wikidata.org/entity/Q30303348,Musée Louis Braille
22549,http://www.wikidata.org/entity/Q30303354,musée de la Mytiliculture
22550,http://www.wikidata.org/entity/Q30303359,musée Picassiette
22551,http://www.wikidata.org/entity/Q30303371,Musée de la Tour du Moulin
22552,http://www.wikidata.org/entity/Q30303384,musée du baptistère Saint-Jean
22553,http://www.wikidata.org/entity/Q30038729,East Surrey Museum
22554,http://www.wikidata.org/entity/Q29966131,Museum Friedland
22555,http://www.wikidata.org/entity/Q29966132,Deutsches Fotomuseum
22556,http://www.wikidata.org/entity/Q30074362,Textil- und Rennsportmuseum
22557,http://www.wikidata.org/entity/Q30084612,Elvis-Presley-Museum
22558,http://www.wikidata.org/entity/Q30238850,Technisches Museum der Pforzheimer Schmuck- und Uhrenindustrie
22559,http://www.wikidata.org/entity/Q30274665,Europäisches Roma-Institut für Kunst und Kultur
22560,http://www.wikidata.org/entity/Q30300063,Bernsteinmuseum Nürnberg
22561,http://www.wikidata.org/entity/Q30132735,Q30132735
22562,http://www.wikidata.org/entity/Q30121564,Regional Museum in Louny
22563,http://www.wikidata.org/entity/Q30258496,Muzeum a Galerie Orlických Hor
22564,http://www.wikidata.org/entity/Q30258800,Vlastivědné Muzeum Dr. Hostaše v Klatovech
22565,http://www.wikidata.org/entity/Q30258839,Nordböhmisches Gewerbemuseum
22566,http://www.wikidata.org/entity/Q30282295,Museum Litovel
22567,http://www.wikidata.org/entity/Q30307500,Bedřich Hrozný Museum
22568,http://www.wikidata.org/entity/Q30316923,Q30316923
22569,http://www.wikidata.org/entity/Q30094744,Q30094744
22570,http://www.wikidata.org/entity/Q29961456,Q29961456
22571,http://www.wikidata.org/entity/Q30004925,Spandoniev House
22572,http://www.wikidata.org/entity/Q30049755,Nikola Vaptsarov House
22573,http://www.wikidata.org/entity/Q30062477,"Bey's House, Melnik"
22574,http://www.wikidata.org/entity/Q30062831,Bolyar House
22575,http://www.wikidata.org/entity/Q30079021,"Turkish Bath, Razlog"
22576,http://www.wikidata.org/entity/Q55375156,Elstrup Mølle
22577,http://www.wikidata.org/entity/Q55374652,Museo etnografico della Lunigiana
22578,http://www.wikidata.org/entity/Q55374659,Q55374659
22579,http://www.wikidata.org/entity/Q55374671,Zoological Museum
22580,http://www.wikidata.org/entity/Q55374675,Q55374675
22581,http://www.wikidata.org/entity/Q55374677,Q55374677
22582,http://www.wikidata.org/entity/Q55374682,Q55374682
22583,http://www.wikidata.org/entity/Q55374687,Museo delle Miniere
22584,http://www.wikidata.org/entity/Q55374693,Museo archeologico di Peccioli
22585,http://www.wikidata.org/entity/Q55374696,Q55374696
22586,http://www.wikidata.org/entity/Q55374722,Q55374722
22587,http://www.wikidata.org/entity/Q55374737,Q55374737
22588,http://www.wikidata.org/entity/Q55374740,Q55374740
22589,http://www.wikidata.org/entity/Q55374758,Q55374758
22590,http://www.wikidata.org/entity/Q55374768,Museo archeologico
22591,http://www.wikidata.org/entity/Q55374773,Museo di Santa Chiara
22592,http://www.wikidata.org/entity/Q55374774,Q55374774
22593,http://www.wikidata.org/entity/Q55374788,Q55374788
22594,http://www.wikidata.org/entity/Q55374807,Museo Casa Carducci
22595,http://www.wikidata.org/entity/Q55374812,Q55374812
22596,http://www.wikidata.org/entity/Q55374813,Q55374813
22597,http://www.wikidata.org/entity/Q55374833,Q55374833
22598,http://www.wikidata.org/entity/Q55374850,Museo della vite e del vino
22599,http://www.wikidata.org/entity/Q55374853,Parco Museo Quinto Martini
22600,http://www.wikidata.org/entity/Q55374863,Q55374863
22601,http://www.wikidata.org/entity/Q55374880,Q55374880
22602,http://www.wikidata.org/entity/Q55374894,Museo della Badia di San Salvatore
22603,http://www.wikidata.org/entity/Q55374910,Museo archeologico (Larciano)
22604,http://www.wikidata.org/entity/Q55374912,Q55374912
22605,http://www.wikidata.org/entity/Q55374914,Museo di San Michele
22606,http://www.wikidata.org/entity/Q55374916,Q55374916
22607,http://www.wikidata.org/entity/Q55374918,Gipsoteca Libero Andreotti
22608,http://www.wikidata.org/entity/Q55374924,Museo del Bonsai
22609,http://www.wikidata.org/entity/Q55374929,Museo della carta
22610,http://www.wikidata.org/entity/Q55374937,Museo storico etnografico del minatore e cavatore
22611,http://www.wikidata.org/entity/Q55374953,"Centro di documentazione Giovanni Michelucci, Pistoia (PT)"
22612,http://www.wikidata.org/entity/Q55374957,Q55374957
22613,http://www.wikidata.org/entity/Q55374974,Museo Clemente Rospigliosi
22614,http://www.wikidata.org/entity/Q55374985,Fondation Marino Marini
22615,http://www.wikidata.org/entity/Q55374988,Q55374988
22616,http://www.wikidata.org/entity/Q55374992,Museo del ricamo a palazzo Rospigliosi
22617,http://www.wikidata.org/entity/Q55374997,Museo diocesano d'arte sacra di Popiglio
22618,http://www.wikidata.org/entity/Q55375004,Q55375004
22619,http://www.wikidata.org/entity/Q55375013,Q55375013
22620,http://www.wikidata.org/entity/Q55375015,Museo ferrucciano
22621,http://www.wikidata.org/entity/Q55375019,Q55375019
22622,http://www.wikidata.org/entity/Q55375020,Q55375020
22623,http://www.wikidata.org/entity/Q55375028,Museo Cassioli
22624,http://www.wikidata.org/entity/Q55375032,Q55375032
22625,http://www.wikidata.org/entity/Q55375038,Museo del Paesaggio
22626,http://www.wikidata.org/entity/Q55375053,Q55375053
22627,http://www.wikidata.org/entity/Q55375060,Q55375060
22628,http://www.wikidata.org/entity/Q55375078,Castello di Montalcino
22629,http://www.wikidata.org/entity/Q55375080,Q55375080
22630,http://www.wikidata.org/entity/Q55375082,Q55375082
22631,http://www.wikidata.org/entity/Q55375084,Museo civico pinacoteca Crociani
22632,http://www.wikidata.org/entity/Q55375086,Q55375086
22633,http://www.wikidata.org/entity/Q55375088,antiquarium of Poggio Civitate
22634,http://www.wikidata.org/entity/Q55375093,Q55375093
22635,http://www.wikidata.org/entity/Q55375096,Q55375096
22636,http://www.wikidata.org/entity/Q55375101,Fortezza e Museo di Radicofani
22637,http://www.wikidata.org/entity/Q55375103,Q55375103
22638,http://www.wikidata.org/entity/Q55375104,Q55375104
22639,http://www.wikidata.org/entity/Q55375107,Q55375107
22640,http://www.wikidata.org/entity/Q55375110,Q55375110
22641,http://www.wikidata.org/entity/Q55375112,Q55375112
22642,http://www.wikidata.org/entity/Q55375113,Q55375113
22643,http://www.wikidata.org/entity/Q55375122,Q55375122
22644,http://www.wikidata.org/entity/Q55375157,Q55375157
22645,http://www.wikidata.org/entity/Q55375159,Q55375159
22646,http://www.wikidata.org/entity/Q55375161,Q55375161
22647,http://www.wikidata.org/entity/Q55375165,Q55375165
22648,http://www.wikidata.org/entity/Q55375166,Q55375166
22649,http://www.wikidata.org/entity/Q55375169,Q55375169
22650,http://www.wikidata.org/entity/Q55375182,Q55375182
22651,http://www.wikidata.org/entity/Q55375186,Q55375186
22652,http://www.wikidata.org/entity/Q55375193,Q55375193
22653,http://www.wikidata.org/entity/Q55375205,Q55375205
22654,http://www.wikidata.org/entity/Q55375209,Area Archeologica Sant'Eulalia
22655,http://www.wikidata.org/entity/Q55375215,Q55375215
22656,http://www.wikidata.org/entity/Q55375219,Q55375219
22657,http://www.wikidata.org/entity/Q55375251,Q55375251
22658,http://www.wikidata.org/entity/Q55375259,Q55375259
22659,http://www.wikidata.org/entity/Q55375282,Q55375282
22660,http://www.wikidata.org/entity/Q55375287,Q55375287
22661,http://www.wikidata.org/entity/Q55375296,Museo per l'Arte del rame e del tessuto
22662,http://www.wikidata.org/entity/Q55375298,Q55375298
22663,http://www.wikidata.org/entity/Q55375319,Q55375319
22664,http://www.wikidata.org/entity/Q55375325,Q55375325
22665,http://www.wikidata.org/entity/Q55375335,Q55375335
22666,http://www.wikidata.org/entity/Q55375340,Q55375340
22667,http://www.wikidata.org/entity/Q55375345,Museo Etnografico
22668,http://www.wikidata.org/entity/Q55375358,Q55375358
22669,http://www.wikidata.org/entity/Q55375360,Q55375360
22670,http://www.wikidata.org/entity/Q55375378,Q55375378
22671,http://www.wikidata.org/entity/Q55375387,Q55375387
22672,http://www.wikidata.org/entity/Q55375391,Q55375391
22673,http://www.wikidata.org/entity/Q55375394,Q55375394
22674,http://www.wikidata.org/entity/Q55375404,"Museo ""Fancello"""
22675,http://www.wikidata.org/entity/Q55375407,Museo della Foca Monaca
22676,http://www.wikidata.org/entity/Q37936050,Q37936050
22677,http://www.wikidata.org/entity/Q37918190,Hochofen Thomatal
22678,http://www.wikidata.org/entity/Q37919457,Seelackenmuseum
22679,http://www.wikidata.org/entity/Q37919503,Ehem. Pleyel-Schule
22680,http://www.wikidata.org/entity/Q37920812,Schauer-Haus; erzbischöfl. Pflegschlössl
22681,http://www.wikidata.org/entity/Q37920983,Feuerwehrmuseum Türnitz
22682,http://www.wikidata.org/entity/Q37924959,"Museum/Ausstellungsbau, Heimathaus Mörbisch"
22683,http://www.wikidata.org/entity/Q37925668,"Wohnhaus, Glas- und Steinmuseum"
22684,http://www.wikidata.org/entity/Q37925723,Altes Rathaus/Museum
22685,http://www.wikidata.org/entity/Q37927815,Museum Alte Textilfabrik
22686,http://www.wikidata.org/entity/Q37928459,Wurzerhof
22687,http://www.wikidata.org/entity/Q37932773,Gauermann-Museum
22688,http://www.wikidata.org/entity/Q37939340,Rathaus
22689,http://www.wikidata.org/entity/Q37940764,Freilichtmuseum im Weiß-Park
22690,http://www.wikidata.org/entity/Q37943567,Ehem. Hackenschmiede Fahrngruber-Hammer
22691,http://www.wikidata.org/entity/Q37943634,Kanzlerhaus (Haus Kremayr)
22692,http://www.wikidata.org/entity/Q37943711,"Ehem. Strunzhammer, heute Hammerwerk Eybl"
22693,http://www.wikidata.org/entity/Q37943778,Erzherzog Fertinant-Keller
22694,http://www.wikidata.org/entity/Q37944444,"Ehem. Kastell Batthyany, heute Regional- und Telegraphenmuseum"
22695,http://www.wikidata.org/entity/Q37947000,Venezianergattersäge
22696,http://www.wikidata.org/entity/Q37953042,Puppen- und Spielzeugmuseum Baden
22697,http://www.wikidata.org/entity/Q37955055,Burgruine
22698,http://www.wikidata.org/entity/Q37955740,Schloss Heiligenkreuz-Gutenbrunn
22699,http://www.wikidata.org/entity/Q37956262,"Sog. Öhlknechthof, ehem. Höbarth-Museum"
22700,http://www.wikidata.org/entity/Q37956993,Wasserschloss Kottingbrunn
22701,http://www.wikidata.org/entity/Q37958972,Drachhof
22702,http://www.wikidata.org/entity/Q37959016,"Beethovenhaus, ehem. Hafnerhaus"
22703,http://www.wikidata.org/entity/Q37959153,Volkskundemuseum
22704,http://www.wikidata.org/entity/Q37959715,"Hugo-Wolf-Haus, Montserrater Hof"
22705,http://www.wikidata.org/entity/Q37959950,Knappenhof mit zehn barocken Figuren
22706,http://www.wikidata.org/entity/Q37961974,Schloss Traismauer
22707,http://www.wikidata.org/entity/Q37962051,Wittgensteinhaus
22708,http://www.wikidata.org/entity/Q37962624,Teisenhoferhof (kirchenseitig)
22709,http://www.wikidata.org/entity/Q37963339,"Stadtmuseum, ehem. Gasthof Zur Goldenen Sonne"
22710,http://www.wikidata.org/entity/Q37963944,Auer von Welsbach-Museum
22711,http://www.wikidata.org/entity/Q37965958,"Robert Musil Geburtshaus, Museum u. Literaturhaus"
22712,http://www.wikidata.org/entity/Q37969334,Bezirksheimat- und Stadtmuseum
22713,http://www.wikidata.org/entity/Q37969992,Bergbaumuseum
22714,http://www.wikidata.org/entity/Q37974788,Stadtmuseum und Kunsthaus Leoben mit ehem. Jesuitenkolleg und integr. Stadtmauer
22715,http://www.wikidata.org/entity/Q37974939,"Heimatmuseum, ehem. Kapuzinerkloster"
22716,http://www.wikidata.org/entity/Q37976419,"Stadtmuseum, ehem. Hotel Austria, Brahmsdenkmal, Nymphenfigur"
22717,http://www.wikidata.org/entity/Q37976679,Freilichtmuseum Hackenschmiede
22718,http://www.wikidata.org/entity/Q37977080,Schloss Eferding und Reste der alten Stadtmauer
22719,http://www.wikidata.org/entity/Q37977095,Schützenhaus samt Schützenscheibensammlung
22720,http://www.wikidata.org/entity/Q37980151,"Bürgerhaus, Adalbert-Stifter-Haus"
22721,http://www.wikidata.org/entity/Q37981841,"Museum, ehemaliger Schüttkasten"
22722,http://www.wikidata.org/entity/Q37981904,Gustav Mahler-Komponierhäuschen
22723,http://www.wikidata.org/entity/Q37983484,Lokalbahnhof Steyr
22724,http://www.wikidata.org/entity/Q37983888,Bürgerhaus
22725,http://www.wikidata.org/entity/Q37987514,Villa Zuckerkandl II; Japanisches Museum
22726,http://www.wikidata.org/entity/Q37987650,Bergbaumuseum Hall
22727,http://www.wikidata.org/entity/Q37989960,Kunstkammer Mariahilf
22728,http://www.wikidata.org/entity/Q37992489,Plankenhof
22729,http://www.wikidata.org/entity/Q37992783,"Nagelschmiedhäuser, Felsenhäuser"
22730,http://www.wikidata.org/entity/Q37993697,Rabalderhaus
22731,http://www.wikidata.org/entity/Q37993916,"Bauernhaus, Felix Minas Haus (Bei Zobl's Felix)"
22732,http://www.wikidata.org/entity/Q37994398,Schellhorn-Hof
22733,http://www.wikidata.org/entity/Q37996510,"Stadtpalais, Neuwallsches Haus, Spielzeugmuseum"
22734,http://www.wikidata.org/entity/Q37996980,Heimathaus (Mostmuseum)
22735,http://www.wikidata.org/entity/Q37997799,Schlossereimuseum (Schmiede und Einrichtung mit Wacklergebläse)
22736,http://www.wikidata.org/entity/Q37998930,"Alte Herzogsburg, Bezirksmuseum Braunau"
22737,http://www.wikidata.org/entity/Q38002280,Ludwig Haslingers Hammerwerk
22738,http://www.wikidata.org/entity/Q38002777,"Schüttkasten, Aussiedlermuseum"
22739,http://www.wikidata.org/entity/Q38003017,"Wohn- und Geschäftshaus, Gerichtshaus oder Stadt-Trinkstube in Salzburg"
22740,http://www.wikidata.org/entity/Q38007014,Wohn- und Wirtschaftsgebäude in Krems an der Donau
22741,http://www.wikidata.org/entity/Q38008806,Bezirksamt; Bezirksmuseum; Zirkus und Clown-Museum
22742,http://www.wikidata.org/entity/Q38010605,Standesamt Stollenberghof
22743,http://www.wikidata.org/entity/Q38014813,Wohnhaus
22744,http://www.wikidata.org/entity/Q38017714,"Montanmuseum, ehem. Verweserhaus"
22745,http://www.wikidata.org/entity/Q38017964,Paula Grogger-Haus
22746,http://www.wikidata.org/entity/Q38018317,"Ehem. Sanatorium Hoffmann, Kafka-Sterbehaus"
22747,http://www.wikidata.org/entity/Q38019631,"Zementwerk, Werksmuseum"
22748,http://www.wikidata.org/entity/Q38021165,"Kalkbrennofen, Krapfenmühle"
22749,http://www.wikidata.org/entity/Q38021581,Kupferschaubergwerk Radmer
22750,http://www.wikidata.org/entity/Q38022035,Heimatmuseum Ebreichsdorf
22751,http://www.wikidata.org/entity/Q38023226,"Antonischacht mit Förderturm, Aufbereitungsanlage, Bergschmiede und Museum"
22752,http://www.wikidata.org/entity/Q38023735,"Bauernhaus, „Schatzdorferhaus“"
22753,http://www.wikidata.org/entity/Q38023887,"Ehem. Bürgerspital, Gewerbemuseum"
22754,http://www.wikidata.org/entity/Q38026343,"Diözesanmuseum, ehem. evangelischer Pfarrhof"
22755,http://www.wikidata.org/entity/Q38027063,Feuerwehrmuseum Wien
22756,http://www.wikidata.org/entity/Q38027083,"Misrachi-Haus, Museum Judenplatz"
22757,http://www.wikidata.org/entity/Q38028895,Stille Nacht Museum Hallein
22758,http://www.wikidata.org/entity/Q38035229,"Motorradmuseum, ehem. Feigenkaffeefabrik"
22759,http://www.wikidata.org/entity/Q38036384,Bergerhaus
22760,http://www.wikidata.org/entity/Q38036481,Rathaus/Gemeindeamt
22761,http://www.wikidata.org/entity/Q38037160,Pfarrhof
22762,http://www.wikidata.org/entity/Q38038439,Rathaus mit Keller
22763,http://www.wikidata.org/entity/Q38038782,"Ehem. Schüttkasten, sog. Römermuseum"
22764,http://www.wikidata.org/entity/Q38039218,Bezirksgericht
22765,http://www.wikidata.org/entity/Q38039227,Rathaus/ehem. Mauthaus/Kindergarten
22766,http://www.wikidata.org/entity/Q38039743,Rathaus
22767,http://www.wikidata.org/entity/Q38040728,Weinbaumuseum
22768,http://www.wikidata.org/entity/Q38043795,Neues Landesmuseum Joanneum
22769,http://www.wikidata.org/entity/Q38045509,Steinpeißhaus/Stadtmuseum Hartberg
22770,http://www.wikidata.org/entity/Q38052227,"Ehem. äußeres Burgtor, sog. Schlossstöckl, Städtisches Museum/Heimathaus"
22771,http://www.wikidata.org/entity/Q38052591,"Sog. Ortlerhaus, Pfarrmuseum"
22772,http://www.wikidata.org/entity/Q37925132,Deutsches Kartoffelmuseum
22773,http://www.wikidata.org/entity/Q38015832,Automuseum Nettelstedt
22774,http://www.wikidata.org/entity/Q38004111,Museum of History of Medicine
22775,http://www.wikidata.org/entity/Q55351841,Südtiroler Landesmuseum für Volkskunde
22776,http://www.wikidata.org/entity/Q55351863,Weinmuseum Kaltern
22777,http://www.wikidata.org/entity/Q55351907,Q55351907
22778,http://www.wikidata.org/entity/Q55351916,Q55351916
22779,http://www.wikidata.org/entity/Q55351927,Zeitreise Mensch
22780,http://www.wikidata.org/entity/Q55351936,Q55351936
22781,http://www.wikidata.org/entity/Q55351946,Mineralien Museum - Museo Mineralogico
22782,http://www.wikidata.org/entity/Q55351963,Q55351963
22783,http://www.wikidata.org/entity/Q55351973,Q55351973
22784,http://www.wikidata.org/entity/Q55351985,Heimatmuseum Laatsch - Museo locale di Laudes
22785,http://www.wikidata.org/entity/Q55352499,Museo
22786,http://www.wikidata.org/entity/Q55352514,Frauenmuseum Meran
22787,http://www.wikidata.org/entity/Q55352521,Q55352521
22788,http://www.wikidata.org/entity/Q55352541,Q55352541
22789,http://www.wikidata.org/entity/Q55352556,Q55352556
22790,http://www.wikidata.org/entity/Q55352573,Q55352573
22791,http://www.wikidata.org/entity/Q55352581,Q55352581
22792,http://www.wikidata.org/entity/Q55352588,Q55352588
22793,http://www.wikidata.org/entity/Q55352597,Q55352597
22794,http://www.wikidata.org/entity/Q55352608,Dolomythos
22795,http://www.wikidata.org/entity/Q55352615,Q55352615
22796,http://www.wikidata.org/entity/Q55352622,Museum Passeier
22797,http://www.wikidata.org/entity/Q55352668,Q55352668
22798,http://www.wikidata.org/entity/Q55352682,Q55352682
22799,http://www.wikidata.org/entity/Q55352695,Q55352695
22800,http://www.wikidata.org/entity/Q55352700,Q55352700
22801,http://www.wikidata.org/entity/Q55352717,Talmuseum
22802,http://www.wikidata.org/entity/Q55352727,Q55352727
22803,http://www.wikidata.org/entity/Q55352745,Q55352745
22804,http://www.wikidata.org/entity/Q55352773,Q55352773
22805,http://www.wikidata.org/entity/Q55352779,Stadt- und Multschermuseum
22806,http://www.wikidata.org/entity/Q55352796,Q55352796
22807,http://www.wikidata.org/entity/Q55352810,Q55352810
22808,http://www.wikidata.org/entity/Q55352826,museo della Grande Guerra
22809,http://www.wikidata.org/entity/Q55352836,Q55352836
22810,http://www.wikidata.org/entity/Q55352861,Q55352861
22811,http://www.wikidata.org/entity/Q55352893,Q55352893
22812,http://www.wikidata.org/entity/Q55352902,contemporary art centre of Cavalese
22813,http://www.wikidata.org/entity/Q55352938,Filzerhof
22814,http://www.wikidata.org/entity/Q55352995,Q55352995
22815,http://www.wikidata.org/entity/Q55353011,Q55353011
22816,http://www.wikidata.org/entity/Q55353018,Forte Belvedere (Werk Gschwendt)
22817,http://www.wikidata.org/entity/Q55353271,Museo della Civiltà Solandra
22818,http://www.wikidata.org/entity/Q55353277,Q55353277
22819,http://www.wikidata.org/entity/Q55353297,Q55353297
22820,http://www.wikidata.org/entity/Q55353321,Museo degli Attrezzi Agricoli
22821,http://www.wikidata.org/entity/Q55353329,Q55353329
22822,http://www.wikidata.org/entity/Q55353338,Q55353338
22823,http://www.wikidata.org/entity/Q55353345,Q55353345
22824,http://www.wikidata.org/entity/Q55353352,Museo del Laboratorio Farmaceutico Foletto
22825,http://www.wikidata.org/entity/Q55353390,Q55353390
22826,http://www.wikidata.org/entity/Q55353427,Museo civico di Riva del Garda
22827,http://www.wikidata.org/entity/Q55353933,Museo Diocesano Tridentino
22828,http://www.wikidata.org/entity/Q55353940,Museo ladin de Fascia
22829,http://www.wikidata.org/entity/Q55353941,"Museo Diocesano ""Palazzo Libera"""
22830,http://www.wikidata.org/entity/Q55353945,Q55353945
22831,http://www.wikidata.org/entity/Q55353953,Q55353953
22832,http://www.wikidata.org/entity/Q55353957,Museo Pericle Fazzini
22833,http://www.wikidata.org/entity/Q55353965,Museo della Porziuncola
22834,http://www.wikidata.org/entity/Q55353972,Q55353972
22835,http://www.wikidata.org/entity/Q55353978,Q55353978
22836,http://www.wikidata.org/entity/Q55354009,Q55354009
22837,http://www.wikidata.org/entity/Q55354011,Museo della casa contadina
22838,http://www.wikidata.org/entity/Q55354013,Museo della Pievania
22839,http://www.wikidata.org/entity/Q55354015,Museo-laboratorio del Parco del Monte Cucco
22840,http://www.wikidata.org/entity/Q55354019,Q55354019
22841,http://www.wikidata.org/entity/Q55354027,Museo di Palazzo Trinci
22842,http://www.wikidata.org/entity/Q55354035,Q55354035
22843,http://www.wikidata.org/entity/Q55354037,Q55354037
22844,http://www.wikidata.org/entity/Q55354041,Q55354041
22845,http://www.wikidata.org/entity/Q55354045,Museo della Pesca del Lago Trasimeno
22846,http://www.wikidata.org/entity/Q55354056,Q55354056
22847,http://www.wikidata.org/entity/Q55354062,Q55354062
22848,http://www.wikidata.org/entity/Q55354068,Q55354068
22849,http://www.wikidata.org/entity/Q55354070,Q55354070
22850,http://www.wikidata.org/entity/Q55354087,Q55354087
22851,http://www.wikidata.org/entity/Q55354095,Q55354095
22852,http://www.wikidata.org/entity/Q55354098,Q55354098
22853,http://www.wikidata.org/entity/Q55354128,Q55354128
22854,http://www.wikidata.org/entity/Q55354133,Museo del tabacco
22855,http://www.wikidata.org/entity/Q55354143,Q55354143
22856,http://www.wikidata.org/entity/Q55354154,Q55354154
22857,http://www.wikidata.org/entity/Q55354159,Q55354159
22858,http://www.wikidata.org/entity/Q55354167,Q55354167
22859,http://www.wikidata.org/entity/Q55354169,Q55354169
22860,http://www.wikidata.org/entity/Q55354183,Museo del Monastero delle Orsoline
22861,http://www.wikidata.org/entity/Q55354188,Q55354188
22862,http://www.wikidata.org/entity/Q55354198,Museo civiltà contadina
22863,http://www.wikidata.org/entity/Q55354214,Q55354214
22864,http://www.wikidata.org/entity/Q55354221,Q55354221
22865,http://www.wikidata.org/entity/Q55354222,Q55354222
22866,http://www.wikidata.org/entity/Q55354244,Sacred Art Museum (Arnad)
22867,http://www.wikidata.org/entity/Q55354247,Parish Museum of Arvier
22868,http://www.wikidata.org/entity/Q55354248,Q55354248
22869,http://www.wikidata.org/entity/Q55354250,Q55354250
22870,http://www.wikidata.org/entity/Q55354254,Q55354254
22871,http://www.wikidata.org/entity/Q55354259,Maison Gérard Dayné
22872,http://www.wikidata.org/entity/Q55354262,Duke of the Abruzzi Alpine Museum
22873,http://www.wikidata.org/entity/Q55352270,Georgiadis House
22874,http://www.wikidata.org/entity/Q55352177,Museum Abdijkerk
22875,http://www.wikidata.org/entity/Q52162486,Museo Catedralicio
22876,http://www.wikidata.org/entity/Q52247359,Museo de Artes y Tradiciones Populares
22877,http://www.wikidata.org/entity/Q52423090,Fundación Rodríguez-Acosta
22878,http://www.wikidata.org/entity/Q52920519,Museo Histórico y Arqueológico de Baena
22879,http://www.wikidata.org/entity/Q53954454,Q53954454
22880,http://www.wikidata.org/entity/Q53997723,Museo Histórico Minero Don Felipe de Borbón y Grecia
22881,http://www.wikidata.org/entity/Q52160936,Bastogne Barracks
22882,http://www.wikidata.org/entity/Q52222775,Q52222775
22883,http://www.wikidata.org/entity/Q52223044,Q52223044
22884,http://www.wikidata.org/entity/Q52225184,OMV Gasthuismuseum Sint-Dimpna
22885,http://www.wikidata.org/entity/Q52225838,Museum Zeels Erfgoed
22886,http://www.wikidata.org/entity/Q52676370,Kanal
22887,http://www.wikidata.org/entity/Q53252786,Egmontkamer
22888,http://www.wikidata.org/entity/Q53824662,Het Turkeyenhof
22889,http://www.wikidata.org/entity/Q53016195,The Aalto House
22890,http://www.wikidata.org/entity/Q53016209,Pharmacy Joutsen
22891,http://www.wikidata.org/entity/Q53016219,Telephone Museum Elisa
22892,http://www.wikidata.org/entity/Q53016233,Q53016233
22893,http://www.wikidata.org/entity/Q53016243,Q53016243
22894,http://www.wikidata.org/entity/Q53016254,Q53016254
22895,http://www.wikidata.org/entity/Q53016264,Q53016264
22896,http://www.wikidata.org/entity/Q53016271,Q53016271
22897,http://www.wikidata.org/entity/Q53445984,The Salvation Army Museum
22898,http://www.wikidata.org/entity/Q53456356,Q53456356
22899,http://www.wikidata.org/entity/Q54092012,Q54092012
22900,http://www.wikidata.org/entity/Q52375606,Q52375606
22901,http://www.wikidata.org/entity/Q53558630,Mennonites Etnographic Park in Wielka Nieszawka
22902,http://www.wikidata.org/entity/Q52729826,Q52729826
22903,http://www.wikidata.org/entity/Q52832744,Q52832744
22904,http://www.wikidata.org/entity/Q52905823,Museo del Giocattolo
22905,http://www.wikidata.org/entity/Q53010814,Q53010814
22906,http://www.wikidata.org/entity/Q53016481,Q53016481
22907,http://www.wikidata.org/entity/Q53239454,Q53239454
22908,http://www.wikidata.org/entity/Q53328860,Museo Etnografico Tiranese
22909,http://www.wikidata.org/entity/Q53673070,Museo di Triora
22910,http://www.wikidata.org/entity/Q53673078,Q53673078
22911,http://www.wikidata.org/entity/Q53709933,Q53709933
22912,http://www.wikidata.org/entity/Q53867344,Sinagoga
22913,http://www.wikidata.org/entity/Q54087497,Q54087497
22914,http://www.wikidata.org/entity/Q54087561,Museo della civiltà contadina di Calvisano
